Tamanho do Download (KB),Data do Download,Fuso Horário,Nome do Arquivo,Tipo de Arquivo,Horário Sinótico,Tipo de Observação,Data da Observação
306027760,2023-06-27 09:01:01.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230627,gdas,06,satwnd,2023-06-27 06:00:00
0,2023-06-27 09:00:30.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230627,gdas,06,sevcsr,2023-06-27 06:00:00
13759200,2023-06-28 03:00:25.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230628,gdas,00,1bamua,2023-06-28 00:00:00
14927464,2023-06-28 03:00:15.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230628,gdas,00,1bhrs4,2023-06-28 00:00:00
0,2023-06-28 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230628,gdas,00,airsev,2023-06-28 00:00:00
158625736,2023-06-28 03:00:31.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230628,gdas,00,atms,2023-06-28 00:00:00
1209755568,2023-06-28 03:02:24.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230628,gdas,00,crisf4,2023-06-28 00:00:00
32526016,2023-06-28 03:00:20.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230628,gdas,00,eshrs3,2023-06-28 00:00:00
67848832,2023-06-28 03:00:15.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230628,gdas,00,esmhs,2023-06-28 00:00:00
2568288,2023-06-28 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230628,gdas,00,gome,2023-06-28 00:00:00
1465888,2023-06-28 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230628,gdas,00,gpsipw,2023-06-28 00:00:00
42170760,2023-06-28 03:15:15.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230628,gdas,00,gpsro,2023-06-28 00:00:00
826352280,2023-06-28 03:01:43.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230628,gdas,00,mtiasi,2023-06-28 00:00:00
0,2023-06-28 03:00:25.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230628,gdas,00,osbuv8,2023-06-28 00:00:00
71588232,2023-06-28 03:15:20.000000000,-03,gdas.t00z.prepbufr.nr.20230628,gdas,00,prepbufr,2023-06-28 00:00:00
287580064,2023-06-28 03:15:51.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230628,gdas,00,satwnd,2023-06-28 00:00:00
0,2023-06-28 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230628,gdas,00,sevcsr,2023-06-28 00:00:00
12419624,2023-06-28 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230628,gdas,06,1bamua,2023-06-28 06:00:00
12892320,2023-06-28 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230628,gdas,06,1bhrs4,2023-06-28 06:00:00
0,2023-06-28 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230628,gdas,06,airsev,2023-06-28 06:00:00
159383224,2023-06-28 09:00:35.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230628,gdas,06,atms,2023-06-28 06:00:00
1212223208,2023-06-28 09:03:54.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230628,gdas,06,crisf4,2023-06-28 06:00:00
22525328,2023-06-28 09:00:20.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230628,gdas,06,eshrs3,2023-06-28 06:00:00
34665848,2023-06-28 09:00:30.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230628,gdas,06,esmhs,2023-06-28 06:00:00
2388496,2023-06-28 09:00:30.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230628,gdas,06,gome,2023-06-28 06:00:00
1734568,2023-06-28 09:00:30.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230628,gdas,06,gpsipw,2023-06-28 06:00:00
47114120,2023-06-28 09:00:45.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230628,gdas,06,gpsro,2023-06-28 06:00:00
805239232,2023-06-28 09:02:22.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230628,gdas,06,mtiasi,2023-06-28 06:00:00
0,2023-06-28 09:00:35.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230628,gdas,06,osbuv8,2023-06-28 06:00:00
70768984,2023-06-28 09:15:15.000000000,-03,gdas.t06z.prepbufr.nr.20230628,gdas,06,prepbufr,2023-06-28 06:00:00
298696008,2023-06-28 09:01:01.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230628,gdas,06,satwnd,2023-06-28 06:00:00
0,2023-06-28 09:00:35.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230628,gdas,06,sevcsr,2023-06-28 06:00:00
12599536,2023-06-29 03:00:25.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230629,gdas,00,1bamua,2023-06-29 00:00:00
12375536,2023-06-29 03:00:15.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230629,gdas,00,1bhrs4,2023-06-29 00:00:00
0,2023-06-29 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230629,gdas,00,airsev,2023-06-29 00:00:00
158968400,2023-06-29 03:00:41.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230629,gdas,00,atms,2023-06-29 00:00:00
1209722832,2023-06-29 03:02:29.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230629,gdas,00,crisf4,2023-06-29 00:00:00
34502680,2023-06-29 03:00:21.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230629,gdas,00,eshrs3,2023-06-29 00:00:00
69588080,2023-06-29 03:00:20.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230629,gdas,00,esmhs,2023-06-29 00:00:00
2277376,2023-06-29 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230629,gdas,00,gome,2023-06-29 00:00:00
1621984,2023-06-29 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230629,gdas,00,gpsipw,2023-06-29 00:00:00
50629272,2023-06-29 03:15:15.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230629,gdas,00,gpsro,2023-06-29 00:00:00
826398848,2023-06-29 03:01:53.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230629,gdas,00,mtiasi,2023-06-29 00:00:00
0,2023-06-29 03:00:25.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230629,gdas,00,osbuv8,2023-06-29 00:00:00
71119464,2023-06-29 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230629,gdas,00,prepbufr,2023-06-29 00:00:00
323134112,2023-06-29 03:15:56.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230629,gdas,00,satwnd,2023-06-29 00:00:00
0,2023-06-29 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230629,gdas,00,sevcsr,2023-06-29 00:00:00
12387216,2023-06-29 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230629,gdas,06,1bamua,2023-06-29 06:00:00
14848760,2023-06-29 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230629,gdas,06,1bhrs4,2023-06-29 06:00:00
0,2023-06-29 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230629,gdas,06,airsev,2023-06-29 06:00:00
159308776,2023-06-29 09:00:36.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230629,gdas,06,atms,2023-06-29 06:00:00
1218826928,2023-06-29 09:04:04.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230629,gdas,06,crisf4,2023-06-29 06:00:00
24318232,2023-06-29 09:00:15.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230629,gdas,06,eshrs3,2023-06-29 06:00:00
38191672,2023-06-29 09:00:25.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230629,gdas,06,esmhs,2023-06-29 06:00:00
2676952,2023-06-29 09:00:25.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230629,gdas,06,gome,2023-06-29 06:00:00
1907024,2023-06-29 09:00:25.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230629,gdas,06,gpsipw,2023-06-29 06:00:00
53043976,2023-06-29 09:00:45.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230629,gdas,06,gpsro,2023-06-29 06:00:00
818552232,2023-06-29 09:02:58.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230629,gdas,06,mtiasi,2023-06-29 06:00:00
0,2023-06-29 09:00:30.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230629,gdas,06,osbuv8,2023-06-29 06:00:00
72301816,2023-06-29 09:15:15.000000000,-03,gdas.t06z.prepbufr.nr.20230629,gdas,06,prepbufr,2023-06-29 06:00:00
324223736,2023-06-29 09:01:01.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230629,gdas,06,satwnd,2023-06-29 06:00:00
0,2023-06-29 09:00:30.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230629,gdas,06,sevcsr,2023-06-29 06:00:00
14010232,2023-06-29 15:00:25.000000000,-03,gdas.t12z.1bamua.tm00.bufr_d.20230629,gdas,12,1bamua,2023-06-29 12:00:00
14997296,2023-06-29 15:00:10.000000000,-03,gdas.t12z.1bhrs4.tm00.bufr_d.20230629,gdas,12,1bhrs4,2023-06-29 12:00:00
0,2023-06-29 15:00:10.000000000,-03,gdas.t12z.airsev.tm00.bufr_d.20230629,gdas,12,airsev,2023-06-29 12:00:00
159407232,2023-06-29 15:00:51.000000000,-03,gdas.t12z.atms.tm00.bufr_d.20230629,gdas,12,atms,2023-06-29 12:00:00
1211958704,2023-06-29 15:03:44.000000000,-03,gdas.t12z.crisf4.tm00.bufr_d.20230629,gdas,12,crisf4,2023-06-29 12:00:00
32614464,2023-06-29 15:00:15.000000000,-03,gdas.t12z.eshrs3.tm00.bufr_d.20230629,gdas,12,eshrs3,2023-06-29 12:00:00
54759984,2023-06-29 15:00:20.000000000,-03,gdas.t12z.esmhs.tm00.bufr_d.20230629,gdas,12,esmhs,2023-06-29 12:00:00
2122200,2023-06-29 15:00:15.000000000,-03,gdas.t12z.gome.tm00.bufr_d.20230629,gdas,12,gome,2023-06-29 12:00:00
1936456,2023-06-29 15:00:25.000000000,-03,gdas.t12z.gpsipw.tm00.bufr_d.nr.20230629,gdas,12,gpsipw,2023-06-29 12:00:00
49085432,2023-06-29 15:00:35.000000000,-03,gdas.t12z.gpsro.tm00.bufr_d.20230629,gdas,12,gpsro,2023-06-29 12:00:00
825203664,2023-06-29 15:02:18.000000000,-03,gdas.t12z.mtiasi.tm00.bufr_d.20230629,gdas,12,mtiasi,2023-06-29 12:00:00
0,2023-06-29 15:00:25.000000000,-03,gdas.t12z.osbuv8.tm00.bufr_d.20230629,gdas,12,osbuv8,2023-06-29 12:00:00
70356512,2023-06-29 15:20:21.000000000,-03,gdas.t12z.prepbufr.nr.20230629,gdas,12,prepbufr,2023-06-29 12:00:00
349738736,2023-06-29 15:01:06.000000000,-03,gdas.t12z.satwnd.tm00.bufr_d.20230629,gdas,12,satwnd,2023-06-29 12:00:00
0,2023-06-29 15:00:20.000000000,-03,gdas.t12z.sevcsr.tm00.bufr_d.20230629,gdas,12,sevcsr,2023-06-29 12:00:00
13644696,2023-06-30 03:00:20.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230630,gdas,00,1bamua,2023-06-30 00:00:00
14092800,2023-06-30 03:00:10.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230630,gdas,00,1bhrs4,2023-06-30 00:00:00
0,2023-06-30 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230630,gdas,00,airsev,2023-06-30 00:00:00
158920624,2023-06-30 03:00:31.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230630,gdas,00,atms,2023-06-30 00:00:00
1203483032,2023-06-30 03:02:29.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230630,gdas,00,crisf4,2023-06-30 00:00:00
31406448,2023-06-30 03:00:20.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230630,gdas,00,eshrs3,2023-06-30 00:00:00
55019520,2023-06-30 03:00:15.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230630,gdas,00,esmhs,2023-06-30 00:00:00
2192992,2023-06-30 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230630,gdas,00,gome,2023-06-30 00:00:00
1644720,2023-06-30 03:15:05.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230630,gdas,00,gpsipw,2023-06-30 00:00:00
47036816,2023-06-30 03:15:10.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230630,gdas,00,gpsro,2023-06-30 00:00:00
823259640,2023-06-30 03:01:43.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230630,gdas,00,mtiasi,2023-06-30 00:00:00
0,2023-06-30 03:00:20.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230630,gdas,00,osbuv8,2023-06-30 00:00:00
70019472,2023-06-30 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230630,gdas,00,prepbufr,2023-06-30 00:00:00
300602432,2023-06-30 03:15:51.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230630,gdas,00,satwnd,2023-06-30 00:00:00
0,2023-06-30 03:00:16.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230630,gdas,00,sevcsr,2023-06-30 00:00:00
12274384,2023-06-30 09:00:10.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230630,gdas,06,1bamua,2023-06-30 06:00:00
13138992,2023-06-30 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230630,gdas,06,1bhrs4,2023-06-30 06:00:00
0,2023-06-30 09:00:15.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230630,gdas,06,airsev,2023-06-30 06:00:00
159741312,2023-06-30 09:00:36.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230630,gdas,06,atms,2023-06-30 06:00:00
1221812232,2023-06-30 09:03:09.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230630,gdas,06,crisf4,2023-06-30 06:00:00
22469208,2023-06-30 09:00:25.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230630,gdas,06,eshrs3,2023-06-30 06:00:00
26858208,2023-06-30 09:00:30.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230630,gdas,06,esmhs,2023-06-30 06:00:00
2615448,2023-06-30 09:00:30.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230630,gdas,06,gome,2023-06-30 06:00:00
1941224,2023-06-30 09:00:30.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230630,gdas,06,gpsipw,2023-06-30 06:00:00
49769520,2023-06-30 09:00:45.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230630,gdas,06,gpsro,2023-06-30 06:00:00
823418368,2023-06-30 09:02:13.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230630,gdas,06,mtiasi,2023-06-30 06:00:00
0,2023-06-30 09:00:30.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230630,gdas,06,osbuv8,2023-06-30 06:00:00
71352280,2023-06-30 09:01:00.000000000,-03,gdas.t06z.prepbufr.nr.20230630,gdas,06,prepbufr,2023-06-30 06:00:00
309291568,2023-06-30 09:01:06.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230630,gdas,06,satwnd,2023-06-30 06:00:00
0,2023-06-30 09:00:35.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230630,gdas,06,sevcsr,2023-06-30 06:00:00
13955480,2023-07-01 03:00:20.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230701,gdas,00,1bamua,2023-07-01 00:00:00
14882656,2023-07-01 03:00:10.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230701,gdas,00,1bhrs4,2023-07-01 00:00:00
0,2023-07-01 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230701,gdas,00,airsev,2023-07-01 00:00:00
159130656,2023-07-01 03:00:30.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230701,gdas,00,atms,2023-07-01 00:00:00
1211741696,2023-07-01 03:02:23.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230701,gdas,00,crisf4,2023-07-01 00:00:00
29594592,2023-07-01 03:00:15.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230701,gdas,00,eshrs3,2023-07-01 00:00:00
53790136,2023-07-01 03:00:15.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230701,gdas,00,esmhs,2023-07-01 00:00:00
2482760,2023-07-01 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230701,gdas,00,gome,2023-07-01 00:00:00
1536568,2023-07-01 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230701,gdas,00,gpsipw,2023-07-01 00:00:00
49950584,2023-07-01 03:15:15.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230701,gdas,00,gpsro,2023-07-01 00:00:00
816987960,2023-07-01 03:01:42.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230701,gdas,00,mtiasi,2023-07-01 00:00:00
0,2023-07-01 03:00:20.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230701,gdas,00,osbuv8,2023-07-01 00:00:00
69332336,2023-07-01 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230701,gdas,00,prepbufr,2023-07-01 00:00:00
309355184,2023-07-01 03:15:51.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230701,gdas,00,satwnd,2023-07-01 00:00:00
0,2023-07-01 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230701,gdas,00,sevcsr,2023-07-01 00:00:00
12769960,2023-07-01 09:00:15.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230701,gdas,06,1bamua,2023-07-01 06:00:00
14871640,2023-07-01 09:00:20.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230701,gdas,06,1bhrs4,2023-07-01 06:00:00
0,2023-07-01 09:00:25.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230701,gdas,06,airsev,2023-07-01 06:00:00
159802712,2023-07-01 09:00:45.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230701,gdas,06,atms,2023-07-01 06:00:00
1224326568,2023-07-01 09:03:18.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230701,gdas,06,crisf4,2023-07-01 06:00:00
22175088,2023-07-01 09:00:30.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230701,gdas,06,eshrs3,2023-07-01 06:00:00
33771568,2023-07-01 09:00:35.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230701,gdas,06,esmhs,2023-07-01 06:00:00
2324232,2023-07-01 09:00:35.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230701,gdas,06,gome,2023-07-01 06:00:00
1955904,2023-07-01 09:00:40.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230701,gdas,06,gpsipw,2023-07-01 06:00:00
52012720,2023-07-01 09:00:50.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230701,gdas,06,gpsro,2023-07-01 06:00:00
816430624,2023-07-01 09:02:32.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230701,gdas,06,mtiasi,2023-07-01 06:00:00
0,2023-07-01 09:00:40.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230701,gdas,06,osbuv8,2023-07-01 06:00:00
70190608,2023-07-01 09:15:15.000000000,-03,gdas.t06z.prepbufr.nr.20230701,gdas,06,prepbufr,2023-07-01 06:00:00
315509296,2023-07-01 09:01:06.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230701,gdas,06,satwnd,2023-07-01 06:00:00
0,2023-07-01 09:00:40.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230701,gdas,06,sevcsr,2023-07-01 06:00:00
13737264,2023-07-02 03:00:20.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230702,gdas,00,1bamua,2023-07-02 00:00:00
14879248,2023-07-02 03:00:15.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230702,gdas,00,1bhrs4,2023-07-02 00:00:00
0,2023-07-02 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230702,gdas,00,airsev,2023-07-02 00:00:00
159005416,2023-07-02 03:00:31.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230702,gdas,00,atms,2023-07-02 00:00:00
1210611784,2023-07-02 03:02:33.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230702,gdas,00,crisf4,2023-07-02 00:00:00
29467712,2023-07-02 03:00:20.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230702,gdas,00,eshrs3,2023-07-02 00:00:00
64250944,2023-07-02 03:00:20.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230702,gdas,00,esmhs,2023-07-02 00:00:00
2735000,2023-07-02 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230702,gdas,00,gome,2023-07-02 00:00:00
1587664,2023-07-02 03:15:05.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230702,gdas,00,gpsipw,2023-07-02 00:00:00
52937216,2023-07-02 03:15:15.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230702,gdas,00,gpsro,2023-07-02 00:00:00
827239384,2023-07-02 03:01:42.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230702,gdas,00,mtiasi,2023-07-02 00:00:00
0,2023-07-02 03:00:20.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230702,gdas,00,osbuv8,2023-07-02 00:00:00
72565240,2023-07-02 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230702,gdas,00,prepbufr,2023-07-02 00:00:00
314717072,2023-07-02 03:15:46.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230702,gdas,00,satwnd,2023-07-02 00:00:00
0,2023-07-02 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230702,gdas,00,sevcsr,2023-07-02 00:00:00
13099424,2023-07-02 09:00:15.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230702,gdas,06,1bamua,2023-07-02 06:00:00
14694496,2023-07-02 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230702,gdas,06,1bhrs4,2023-07-02 06:00:00
0,2023-07-02 09:00:20.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230702,gdas,06,airsev,2023-07-02 06:00:00
160210312,2023-07-02 09:00:45.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230702,gdas,06,atms,2023-07-02 06:00:00
1224999864,2023-07-02 09:03:18.000000000,-03,gdas.t06z.crisf4.tm00.bufr_d.20230702,gdas,06,crisf4,2023-07-02 06:00:00
21903728,2023-07-02 09:00:25.000000000,-03,gdas.t06z.eshrs3.tm00.bufr_d.20230702,gdas,06,eshrs3,2023-07-02 06:00:00
35264048,2023-07-02 09:00:30.000000000,-03,gdas.t06z.esmhs.tm00.bufr_d.20230702,gdas,06,esmhs,2023-07-02 06:00:00
2148424,2023-07-02 09:00:30.000000000,-03,gdas.t06z.gome.tm00.bufr_d.20230702,gdas,06,gome,2023-07-02 06:00:00
1770144,2023-07-02 09:00:30.000000000,-03,gdas.t06z.gpsipw.tm00.bufr_d.nr.20230702,gdas,06,gpsipw,2023-07-02 06:00:00
54330824,2023-07-02 09:00:50.000000000,-03,gdas.t06z.gpsro.tm00.bufr_d.20230702,gdas,06,gpsro,2023-07-02 06:00:00
819348008,2023-07-02 09:02:12.000000000,-03,gdas.t06z.mtiasi.tm00.bufr_d.20230702,gdas,06,mtiasi,2023-07-02 06:00:00
0,2023-07-02 09:00:35.000000000,-03,gdas.t06z.osbuv8.tm00.bufr_d.20230702,gdas,06,osbuv8,2023-07-02 06:00:00
72023344,2023-07-02 09:01:00.000000000,-03,gdas.t06z.prepbufr.nr.20230702,gdas,06,prepbufr,2023-07-02 06:00:00
317075968,2023-07-02 09:01:11.000000000,-03,gdas.t06z.satwnd.tm00.bufr_d.20230702,gdas,06,satwnd,2023-07-02 06:00:00
0,2023-07-02 09:00:35.000000000,-03,gdas.t06z.sevcsr.tm00.bufr_d.20230702,gdas,06,sevcsr,2023-07-02 06:00:00
13585888,2023-07-03 03:00:21.000000000,-03,gdas.t00z.1bamua.tm00.bufr_d.20230703,gdas,00,1bamua,2023-07-03 00:00:00
14916688,2023-07-03 03:00:10.000000000,-03,gdas.t00z.1bhrs4.tm00.bufr_d.20230703,gdas,00,1bhrs4,2023-07-03 00:00:00
0,2023-07-03 03:00:10.000000000,-03,gdas.t00z.airsev.tm00.bufr_d.20230703,gdas,00,airsev,2023-07-03 00:00:00
158857120,2023-07-03 03:00:31.000000000,-03,gdas.t00z.atms.tm00.bufr_d.20230703,gdas,00,atms,2023-07-03 00:00:00
1210935480,2023-07-03 03:02:29.000000000,-03,gdas.t00z.crisf4.tm00.bufr_d.20230703,gdas,00,crisf4,2023-07-03 00:00:00
32613840,2023-07-03 03:00:21.000000000,-03,gdas.t00z.eshrs3.tm00.bufr_d.20230703,gdas,00,eshrs3,2023-07-03 00:00:00
66673272,2023-07-03 03:00:20.000000000,-03,gdas.t00z.esmhs.tm00.bufr_d.20230703,gdas,00,esmhs,2023-07-03 00:00:00
2493736,2023-07-03 03:00:10.000000000,-03,gdas.t00z.gome.tm00.bufr_d.20230703,gdas,00,gome,2023-07-03 00:00:00
1614624,2023-07-03 03:15:10.000000000,-03,gdas.t00z.gpsipw.tm00.bufr_d.nr.20230703,gdas,00,gpsipw,2023-07-03 00:00:00
53276832,2023-07-03 03:15:16.000000000,-03,gdas.t00z.gpsro.tm00.bufr_d.20230703,gdas,00,gpsro,2023-07-03 00:00:00
826747224,2023-07-03 03:01:43.000000000,-03,gdas.t00z.mtiasi.tm00.bufr_d.20230703,gdas,00,mtiasi,2023-07-03 00:00:00
0,2023-07-03 03:00:21.000000000,-03,gdas.t00z.osbuv8.tm00.bufr_d.20230703,gdas,00,osbuv8,2023-07-03 00:00:00
72873920,2023-07-03 03:15:15.000000000,-03,gdas.t00z.prepbufr.nr.20230703,gdas,00,prepbufr,2023-07-03 00:00:00
319822576,2023-07-03 03:15:51.000000000,-03,gdas.t00z.satwnd.tm00.bufr_d.20230703,gdas,00,satwnd,2023-07-03 00:00:00
0,2023-07-03 03:00:15.000000000,-03,gdas.t00z.sevcsr.tm00.bufr_d.20230703,gdas,00,sevcsr,2023-07-03 00:00:00
12966896,2023-07-03 09:00:15.000000000,-03,gdas.t06z.1bamua.tm00.bufr_d.20230703,gdas,06,1bamua,2023-07-03 06:00:00
14389896,2023-07-03 09:00:15.000000000,-03,gdas.t06z.1bhrs4.tm00.bufr_d.20230703,gdas,06,1bhrs4,2023-07-03 06:00:00
0,2023-07-03 09:00:20.000000000,-03,gdas.t06z.airsev.tm00.bufr_d.20230703,gdas,06,airsev,2023-07-03 06:00:00
160339360,2023-07-03 09:00:41.000000000,-03,gdas.t06z.atms.tm00.bufr_d.20230703,gdas,06,atms,2023-07-03 06:00:00
